legacy_source,legacy_target,legacy_edge_type,legacy_source_type,legacy_target_type,action,new_source,new_target,new_predicate,reason
scent_concept:粉红胡椒,product:EDTLIERRE::利埃尔淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:粉红胡椒,product:EDTMOHE100V1::依兰香调淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:粉红胡椒,product:HAIRMIST::肌肤之花发香喷雾,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:粉红胡椒,product:SOLIDPERFUME1::肌肤之花香膏,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:粉红胡椒,product:SOLIDPERFUME8::肌肤之花香膏补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:粉红胡椒,product:concept::身体护理::润肤乳::肌肤之花润肤乳,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:紫檀木,product:EDTLIERRE::利埃尔淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:紫罗兰叶,product:EDPLILYPHEA100::睡莲悠悠淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:紫罗兰叶,product:EDPTEMPOP75C::旋律淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:紫藤,product:EDTOLENE::奥利恩淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:红柑,product:EDTLENTE100V1::沉静之水淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:红没药,product:EDPVOLUTEP75C::维路德淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:红没药,product:EDTLENTE100V1::沉静之水淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:肉桂,product:EDPVOLUTEP75C::维路德淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:肉桂,product:EDT34B::圣日尔曼大道34号淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:肉桂,product:EDTEAU100V1::永恒之水淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:肉桂,product:EDTLENTE100V1::沉静之水淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:肉豆蔻,product:EDTAUTRE100V1::别样淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苔藓,product:CANDLEPCA001::青苔禅寺,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苔藓,product:CANDLEPCA001::青苔禅寺香氛蜡烛补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙,product:EDTHESP100V1::海丝佩拉蒂淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙叶,product:BODYOMBBGEL::影中之水香氛洁肤露,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙叶,product:BODYOMBBLOTION::影中之水香氛润肤乳,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙叶,product:EDPNABATIP75C::天堂花园之水淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙叶,product:EDPOMBREP75C::影中之水淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:苦橙叶,product:EDTOMBRE::影中之水淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:BODYGEL2::奥费恩洁肤露,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:BODYLOTIONS1::杜桑香氛润肤乳,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:BODYOIL::杜桑柔肤沐浴油,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:BODYORPHBLOTION::奥费恩香调润肤乳,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA003::梦幻雨林,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA003::梦幻雨林香氛蜡烛补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA004::曼妙庄园,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA004::曼妙庄园香氛蜡烛补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA005::时光幽谷,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:CANDLEPCA005::时光幽谷香氛蜡烛补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:DIPXM25LARGEEDPOR::典藏版奥费恩淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:EDPDOSONP75C::杜桑淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:EDTDOSON::杜桑淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:EDTOLENE::奥利恩淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HAIRMIST4::杜桑发香喷雾,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HAIRORPHHMIST::奥费恩发香喷雾,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HANDCRE2::杜桑护手霜,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HANDORPHHCREAM::奥费恩香氛护手霜,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HOMEHGFOCARB2P::杜桑香氛皂,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HOMERSP5::杜桑固体香膏,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:HOMERSP6::奥费恩固体香膏,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:ORPHEON2022::奥费恩淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:SOLIDPERFUME6::杜桑香膏补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:茉莉,product:SOLIDPERFUME7::奥费恩香膏补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:BODYGEL5::玫瑰香氛洁肤露,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:BODYLOTIONS::玫瑰香调润肤乳,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:EDPROSEP75C::玫瑰香调淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:EDTROSE::玫瑰香调淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:HAIRMIST3::玫瑰香调发香喷雾,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:HANDCRE1::玫瑰香调护手霜,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:HOMEREEDREFILL200H::玫瑰香调香氛皂,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:HOMERSP4::玫瑰香调固体香膏,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:荔枝,product:SOLIDPERFUME5::玫瑰香调香膏补充装,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:莎草,product:EDPDUELLEP75C::杜耶尔淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:莎草,product:EDTDUELLE::杜耶尔淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:菖蒲,product:EDTDUELLE::杜耶尔淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:葡萄柚,product:EDPVETYP75C::维堤里欧淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:葡萄柚,product:EDTVETY::维堤里欧淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:蒸稻米,product:BODYGEL4::纸上洁肤露,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:蒸稻米,product:EDTPAPIER::纸上淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:蒸稻米,product:HAIRMIST6::纸上发香喷雾,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:薄荷,product:EDPMINTP75C::曼特淡香精,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
scent_concept:薄荷,product:EDTHESP100V1::海丝佩拉蒂淡香水,HAS_PRODUCT,ScentConcept,Product,retire_direct_semantic_product_edge,,,,"Schema v1 attaches note/profile/accord semantics to ScentIdentity, not directly to ProductConcept."
